"Task ID","Event Date Time (UTC)","Performance Counter","Value"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:16:09 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\processor(_total)\% processor time","0.0181067208728458"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\processor(0)\% processor time","0.0181067208728458"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\processor(1)\% processor time","0.0181067208728458"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\processor(2)\% processor time","0.0181067208728458"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\processor(3)\% processor time","0.0181067208728458"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\processor(_total)\% privileged time","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\processor(_total)\% user time","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(default)\cpu usage %","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(internal)\cpu usage %","0.0246305418719212"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\memory\available kbytes","1825492"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\memory\committed bytes","32278970368"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\paging file(_total)\% usage","5.08993048416941"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\database cache memory (kb)","27932552"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\free memory (kb)","6872"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\target server memory (kb)","29924952"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\total server memory (kb)","29014880"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:17:10 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\processor(_total)\% processor time","0.413873401947984"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\processor(0)\% processor time","0.0233345537151597"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\processor(1)\% processor time","0.0233345537151597"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\processor(2)\% processor time","1.58546995131337"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\processor(3)\% processor time","0.0233345537151597"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\processor(_total)\% privileged time","0.390538848232822"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\processor(_total)\% user time","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(default)\cpu usage %","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(internal)\cpu usage %","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\memory\available kbytes","1841768"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\memory\committed bytes","32286076928"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\paging file(_total)\% usage","5.08872584292763"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\database cache memory (kb)","27900576"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\free memory (kb)","17312"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\target server memory (kb)","29893120"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\total server memory (kb)","28993952"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk writes/sec","11.0811438923807"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk transfers/sec","11.0811438923807"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk write bytes/sec","55188.126090926"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk bytes/sec","55188.126090926"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/write","4980.36363636364"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/transfer","4980.36363636364"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk sec/transfer","0.000631172727272727"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk writes/sec","11.0811438923807"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk transfers/sec","11.0811438923807"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk write bytes/sec","55188.126090926"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk bytes/sec","55188.126090926"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/write","4980.36363636364"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/transfer","4980.36363636364"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk sec/transfer","0.000630054545454545"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:18:12 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:19:14 PM","\\ec2amaz-2k3pvvl\processor(_total)\% processor time","0"
"Blog-B1","1/7/2020 8:19:14 PM","\\ec2amaz-2k3pvvl\processor(0)\% processor time","0"
"Blog-B1","1/7/2020 8:19:14 PM","\\ec2amaz-2k3pvvl\processor(1)\% processor time","0"
"Blog-B1","1/7/2020 8:19:14 PM","\\ec2amaz-2k3pvvl\processor(2)\% processor time","0"
"Blog-B1","1/7/2020 8:19:14 PM","\\ec2amaz-2k3pvvl\processor(3)\% processor time","0"
"Blog-B1","1/7/2020 8:19:14 PM","\\ec2amaz-2k3pvvl\processor(_total)\% privileged time","0"
"Blog-B1","1/7/2020 8:19:14 PM","\\ec2amaz-2k3pvvl\processor(_total)\% user time","0"
"Blog-B1","1/7/2020 8:19:14 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(default)\cpu usage %","0"
